file_usi	Delta Mass	USI	Charge	Cosine	Matching Peaks	Dataset	Status	MassIVE	Filename	node_id
mzspec:MSV000084900:G72642_5x_BA6_01_18261	-0.0	mzspec:MSV000084900:G72642_5x_BA6_01_18261:scan:73	1	0.88	6	MSV000084900	NoID	MSV000084900	G72642_5x_BA6_01_18261.mzXML	cheese
mzspec:MSV000084900:G74007_5x_BH12_01_18410	-0.0	mzspec:MSV000084900:G74007_5x_BH12_01_18410:scan:224	1	0.88	6	MSV000084900	NoID	MSV000084900	G74007_5x_BH12_01_18410.mzXML	raclette cheese
mzspec:MSV000084900:G73654_5x_BD8_01_18305	-0.0	mzspec:MSV000084900:G73654_5x_BD8_01_18305:scan:54	1	0.87	6	MSV000084900	NoID	MSV000084900	G73654_5x_BD8_01_18305.mzXML	cheddar cheese
mzspec:MSV000084900:G73655_5x_BB9_01_18278	-0.0	mzspec:MSV000084900:G73655_5x_BB9_01_18278:scan:57	1	0.86	6	MSV000084900	NoID	MSV000084900	G73655_5x_BB9_01_18278.mzXML	cheddar cheese
mzspec:MSV000084900:G73469_5x_BE9_01_18320	-0.0	mzspec:MSV000084900:G73469_5x_BE9_01_18320:scan:236	1	0.86	5	MSV000084900	NoID	MSV000084900	G73469_5x_BE9_01_18320.mzXML	blue cheese
mzspec:MSV000084900:G72643_5x_BE4_01_18315	-0.0	mzspec:MSV000084900:G72643_5x_BE4_01_18315:scan:224	1	0.83	5	MSV000084900	NoID	MSV000084900	G72643_5x_BE4_01_18315.mzXML	stilton cheese
mzspec:MSV000084900:G73666_5x_BD4_01_18301	-0.0	mzspec:MSV000084900:G73666_5x_BD4_01_18301:scan:76	1	0.82	5	MSV000084900	NoID	MSV000084900	G73666_5x_BD4_01_18301.mzXML	manchego cheese
mzspec:MSV000084900:G73688_5x_BG2_01_18386	-0.0	mzspec:MSV000084900:G73688_5x_BG2_01_18386:scan:250	1	0.81	5	MSV000084900	NoID	MSV000084900	G73688_5x_BG2_01_18386.mzXML	washed cheese
mzspec:MSV000084900:G72655_5x_BG5_01_18389	-0.0	mzspec:MSV000084900:G72655_5x_BG5_01_18389:scan:239	1	0.79	4	MSV000084900	NoID	MSV000084900	G72655_5x_BG5_01_18389.mzXML	blue cheese
mzspec:MSV000084900:73496_1x_BH8_01_20782	-0.0	mzspec:MSV000084900:73496_1x_BH8_01_20782:scan:74	1	0.78	5	MSV000084900	NoID	MSV000084900	73496_1x_BH8_01_20782.mzXML	anchovy
mzspec:MSV000084900:75750_1x_4ul_rerun_BA3_01_21390	-0.0	mzspec:MSV000084900:75750_1x_4ul_rerun_BA3_01_21390:scan:78	1	0.78	5	MSV000084900	NoID	MSV000084900	75750_1x_4ul_rerun_BA3_01_21390.mzXML	soybean
mzspec:MSV000084900:75749_1x_BG3_01_20768	-0.0	mzspec:MSV000084900:75749_1x_BG3_01_20768:scan:76	1	0.77	4	MSV000084900	NoID	MSV000084900	75749_1x_BG3_01_20768.mzXML	complex
mzspec:MSV000084900:75236_1x_BD4_01_20744	-0.0	mzspec:MSV000084900:75236_1x_BD4_01_20744:scan:77	1	0.77	4	MSV000084900	NoID	MSV000084900	75236_1x_BD4_01_20744.mzXML	anchovy extract
mzspec:MSV000084900:G86859_1x_3ul_RB5_01_23507	0.0	mzspec:MSV000084900:G86859_1x_3ul_RB5_01_23507:scan:70	1	0.77	4	MSV000084900	NoID	MSV000084900	G86859_1x_3ul_RB5_01_23507.mzXML	complex
mzspec:MSV000084900:G86807_1x_BF8_01_23204	-0.0	mzspec:MSV000084900:G86807_1x_BF8_01_23204:scan:73	1	0.77	4	MSV000084900	NoID	MSV000084900	G86807_1x_BF8_01_23204.mzXML	parmesan cheese
mzspec:MSV000084900:G83362_1x_BD11_01_21890	0.0	mzspec:MSV000084900:G83362_1x_BD11_01_21890:scan:69	1	0.76	4	MSV000084900	NoID	MSV000084900	G83362_1x_BD11_01_21890.mzXML	complex
mzspec:MSV000084900:G87338_RC11_01_26107	0.0	mzspec:MSV000084900:G87338_RC11_01_26107:scan:69	1	0.76	4	MSV000084900	NoID	MSV000084900	G87338_RC11_01_26107.mzXML	pecorino cheese
mzspec:MSV000084900:G72653_5x_BC8_01_18291	-0.0	mzspec:MSV000084900:G72653_5x_BC8_01_18291:scan:79	1	0.75	4	MSV000084900	NoID	MSV000084900	G72653_5x_BC8_01_18291.mzXML	cheddar cheese
mzspec:MSV000084900:G79623_5x_RA6_01_18056	-0.0	mzspec:MSV000084900:G79623_5x_RA6_01_18056:scan:78	1	0.72	4	MSV000084900	NoID	MSV000084900	G79623_5x_RA6_01_18056.mzXML	complex
